n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_@????A??????C??????C?G????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@????????E????????G????????G?G??????E????????@?????????G?G???????_?_??????@?????????@??????????_?????????G?????????@_?????????C??????????G?G????????G??????????C??????????@?@?????????G???????????O???????????_@?????????@_???????????o???????????K???????????@????????????C?C??????????G?G??????????K????????????C????????????@?@???????????K?????????????o?????????????_?????????????_@????????????O?????????????C?G????????????_?????????????@??????????????A?G????????????A??????????????@_??????????????G??????????????@?G?????????????E???????????????E???????????????E???????????????@_???????????????O???????????????B@???????????????C????????????????GG???????????????GG???????????????CC???????????????@@????????????????IG,v|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?M?G??_@??F?C??E?G??C?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???G?G???B_@????C?K????]?G????C?W????E?C????@_@?????K?G?????o?_????@o@??????o@??????W?_?????DOG??????F@???????MC???????MG???????Fw,0,0
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O???@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@?@????K??????W??????O??????G?C????A???????O??????@???????B???????A???????@??_?????O???????A????????W????????O????????O????????G????????A?@???????W????????@_????????B?????????A?????????@??_???????O?????????B??????????K??????????O??????????O??????????G?C????????E???????????o??????????@???????????A?@?????????A???????????@????????????O?G?????????B????????????G????????????O?G??????????O?G??????????G????????????E?????????????O????????????@??_??????????A?????????????A?@???????????@_?????????????W?????????????@??????????????C?C????????????G?G????????????E??????????????A???????????????_@?????????????C?G?????????????W???????????????O???????????????O@??????????????G???????????????A?G??????????????K????????????????O????????????????O????????????????WG???????????????E?????????????????w????????????????BO,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?B?@??K?C??O?G??w?G??K?C??B?@???W?G??@??_??E?@???F?@???@??_???o?G???F?@????K?C????W?G????W?G????M?C????@_@?????M?G?????O?_????@_@?????@o@??????W?_?????F?G??????WB??????@aC??????BwG???????]o,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G@??G???K???A????O???@????A????A?G??B?????_????C?G???O?????o?????_?????O?????C?G???@_?????E??????G??????G?G????C??????@???????G???????o??????@???????@?@??????_???????W???????@????????C????????G????????G?G??????E????????@_????????K?????????_????????@?@???????@??????????o?????????G?????????@??????????C?C????????W??????????W??????????C??????????@?@?????????G???????????_??????????@???????????@_???????????o???????????C???????????@_???????????A????????????C?G??????????C????????????A?C???????????o????????????E?????????????W?????????????_?????????????_@????????????W?????????????C??????????????_@????????????A?C????????????E??????????????A??????????????@?C?????????????O??????????????A?G?????????????G???????????????W???????????????G???????????????A????????????????_G??????????????C@???????????????W????????????????W????????????????[????????????????E?????????????????W????????????????@W,v|eMID@WH?e@E@A?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??E?C??@?@???W?G??@o?_??@?@???B?@???@o?_???K?G???@_@????E?C????G?G????[?G????F?C?????_@?????K?G?????w?_?????o@??????w@??????K?_?????B_G??????H@??????@wC???????{O???????Ng,0,0
106,~?@isP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A?_?C???K???C???@?G??W???@????A?G??E????A?????_@???C?????W?????_?????_?????O?????C??????_?????A??????C??????C?G????A???????o??????C???????O?_?????_??????@_???????o???????G???????@?@??????K????????W????????O????????G?C??????B?????????O????????@??_??????A?????????B?????????@??????????O?????????A??????????G?C????????O??????????O?G????????G??????????A???????????O??????????@??_????????A?@?????????B???????????@????????????O?G?????????A?@??????????W????????????o????????????O????????????G?C??????????B?????????????W????????????@?????????????A?@???????????@??????????????_?_???????????G?G????????????_?????????????A??????????????C??????????????C?G????????????A???????????????_@?????????????C?G?????????????O???????????????o???????????????K???????????????E???????????????@_???????????????E????????????????E????????????????G????????????????KG???????????????AG????????????????`????????????????EG,v|eMID@WH_a@E@A?`_GG@@_CB?GB?G@?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????G?C????w?G????[?G????E?C????@_@?????K?G?????o?_????@o@??????o@??????[?_?????B?G??????P`??????BwC???????Wo???????^G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O???@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???@??????K??????W??????O??????G?C????A???????O?G????@???????B???????A???????@????????O?G?????A????????K????????O????????O????????G?C??????A?????????O????????@??_??????B?????????A?????????@??_???????O?????????E??????????K??????????O??????????O?G????????G??????????E???????????W??????????@???????????A?@?????????A???????????@??_?????????O?G?????????B????????????G????????????O????????????O?G??????????G????????????B?????????????O????????????@??_??????????A?@???????????A?@???????????@??????????????O?G???????????@??????????????C?C????????????G?G????????????W??????????????E??????????????@???????????????G?G?????????????_???????????????O@??????????????O@??????????????K????????????????_???????????????E????????????????G????????????????W????????????????C????????????????BC????????????????w????????????????B_,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?A?@??[?C??O?G??w?G??K?C??A?@???w?G??@??_??F?@???B?@???@??_???w?G???B?@????K?C????O?G????w?G????M?C????@_@?????G?G????@o?_????@?B?????B_@??????o?_?????N?G??????WB??????@DC??????FoG???????Mo,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????K???????_??????@???????@????????_???????G???????@????????C????????G????????G????????C?C??????@_????????G?????????_?_??????@?@???????B?????????@_?????????W?????????B??????????K??????????W??????????W??????????G??????????A?@?????????O??????????@??_????????A???????????@????????????_???????????G???????????@?@??????????C????????????G????????????G?G??????????C????????????@?????????????K?????????????W?????????????o?????????????o?????????????W?????????????B??????????????W??????????????o?????????????@_?????????????@???????????????_C?????????????G@?????????????@???????????????C???????????????G@??????????????G@??????????????C???????????????@?G??????????????G@???????????????_????????????????oG???????????????o????????????????E?????????????????W?????????????????w,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@??_??F?@???A?B???B??_???o?G???E?@????W?C????w?G????O?G????]?C????@?B?????W?G????@o?_????@O@??????w@??????K?_?????B?G??????[@???????gK???????{G???????NW,0,0
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@?@????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O???????A?@??????W????????O????????O????????G?C??????A?????????o????????@?????????A?@???????B?????????@??????????O?G???????A?@????????W??????????O??????????O??????????G?C????????E???????????W??????????@???????????A???????????A?@?????????@????????????O?G?????????A????????????C????????????G????????????G?G??????????K????????????@?????????????G?????????????_?_??????????@?????????????B??????????????o?????????????E??????????????o?????????????B??????????????A??????????????B??????????????@_??????????????K??????????????@???????????????C???????????????G@??????????????G@??????????????C???????????????@_???????????????K????????????????W????????????????O????????????????o????????????????EC???????????????@c????????????????F?,v|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???F?@???@??_???w?G???B?@????G?C????w?G????[?G????C?C????Bo@?????C?W?????o?_????@_@?????@o@??????O@_?????M?G??????oB??????ASC??????N?G???????yo,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G@??K???A????O@??@????A????A?G??B?????_????C?G???O????@_?????_?????O?????C??????o?????A??????C?G????C??????A???????_??????E???????O???????_???????_@??????o???????K???????@????????C?C??????G????????G????????C?C??????B?????????W????????@?????????A?@???????A?@???????B??????????O?????????A?@????????G??????????O??????????W??????????G??????????A?@?????????O??????????@??_????????A???????????A????????????_???????????G???????????@?@??????????E????????????K????????????K????????????A?????????????_????????????C?G???????????W?????????????o?????????????o?????????????W?????????????A??????????????O@????????????@??????????????B??????????????A??????????????@?C?????????????O??????????????A?G?????????????G?_?????????????O???????????????W???????????????E???????????????@_???????????????C@???????????????W????????????????K????????????????K????????????????AC????????????????P????????????????BG,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???A?@????[?C????W?G????O?G????]?C????@?B?????W?G????@o?_????@_@?????@o@??????W?_?????E?G??????{@???????gK???????{G???????NW,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????E????B?????_????C?G???O????@_?????_?????O?????C?G???@_?????E??????G??????G??????C??????@???????G???????o??????@???????@????????_?_?????W???????@????????C????????G????????G????????K????????B?????????W????????@_????????A?????????A?@???????@??_???????o?????????A??????????G?C????????O?G????????o??????????W??????????E???????????_??????????A???????????C???????????C?@?????????A????????????_???????????A????????????G????????????O?G??????????G????????????C????????????@?@???????????G?????????????_?_??????????B?????????????B??????????????o?????????????K?????????????@_?????????????E??????????????E??????????????E??????????????@_??????????????G??????????????@???????????????C?_?????????????G@??????????????G@??????????????C???????????????@????????????????G@???????????????_C??????????????@?G??????????????@?G??????????????@_????????????????B@????????????????W_,v|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??F?@???A?@???B??_???o?G???E?@????O?C???@_?G???@o?G????W?C????C?@????@w?G????@?@_????E?@?????F_@??????_@_?????[?G?????@o@??????AIC??????N_G???????Zo,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????E????B?????_????C?G???O????@_?????_?????O?????C?G???@_?????E??????G??????G??????C??????@???????G???????o??????@???????@????????_?_?????W???????@????????C????????G????????G?G??????K????????B?????????W????????@_????????A?????????A?@???????@??_???????o?????????A??????????G?C????????O?G????????o??????????W??????????A???????????O??????????@??_????????A???????????A???????????@????????????G???????????@????????????C?C??????????C????????????C????????????A?????????????_@???????????K?????????????W?????????????o?????????????o?????????????W?????????????E??????????????W?????????????@_?????????????B??????????????@???????????????_??????????????G@?????????????@???????????????C?_?????????????G???????????????K???????????????A????????????????o???????????????E????????????????K????????????????K????????????????M????????????????B?????????????????W????????????????@W,v|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??F?@???A?@???B??_???w?G???A?@????[?C????W?G????W?G????G?C????F_@?????G?W????@_?_????Bo@??????_F??????o?_?????M?G??????_B??????F?C??????F?W??????Aeg,4,5
106,~?@isP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_@???C?????o?????_?????_?????O?????C??????_?????A??????C??????C?G????A???????o??????C???????O???????_@?????@_???????o???????G???????@?@??????K????????W????????O????????G?C??????B?????????O????????@??_??????A?@???????E?????????@??????????O?????????A??????????G?C????????O??????????O?G????????G??????????A???????????O??????????@??_????????A???????????@????????????_???????????G?G?????????B????????????K????????????G????????????G?G??????????E????????????@_????????????K?????????????W?????????????o?????????????o?????????????G?????????????A??????????????O@????????????@?C????????????A??????????????A?G????????????@?C?????????????O??????????????A?G?????????????G???????????????O@??????????????O@??????????????W???????????????@????????????????G@???????????????W????????????????W????????????????C????????????????BC????????????????W????????????????@g,v|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????M?C????G?G????]?G????A?K????@_@?????K?G?????o?_????@o@??????o@??????[?_?????B_G??????J@???????KC???????]G???????Fw,0,0
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O???@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@?@????K??????W??????O??????G?C????A???????O?G????@???????B???????A???????@????????O?G?????A????????W????????O????????O????????G????????A?????????O????????@??_??????B?????????A?????????@??_???????O?G???????E??????????K??????????O??????????O?G????????G?C????????E???????????o??????????B???????????C???????????C?@?????????A????????????_?G?????????C????????????G????????????O????????????O?G??????????G????????????@?????????????G?????????????_?_??????????@?????????????@?@????????????o?????????????E??????????????o?????????????B??????????????B??????????????B??????????????@_??????????????K???????????????_??????????????A?_?????????????C@??????????????C???????????????A?_??????????????_G??????????????C????????????????OC???????????????_G???????????????_G???????????????K?????????????????o?????????????????w,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?A?@??[?C??O?G??w?G??K?C??A?@???w?G??@??_??E?@???F?@???@??_???o?G???E?@????W?C????o?G????w?G????G?C????F_@?????G?W????@o?_????@?@?????Bo@??????O@_?????M?G??????w@??????@oC??????@[G???????Jw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O???@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@?@????K??????W??????O??????G?C????A???????O??????@???????B???????A???????@????????O?G?????A????????W????????O????????O????????G????????A?@???????W????????@_????????B?????????A?????????@??_???????O?G???????E??????????K??????????O??????????O?G????????G?C????????E???????????o??????????@???????????A?@?????????A???????????@????????????O???????????@????????????C????????????G?G??????????G????????????A?????????????_????????????C?????????????O?_???????????o?????????????o?????????????W?????????????E??????????????o?????????????@_?????????????B??????????????B??????????????@_??????????????G??????????????@?G?????????????C?_?????????????G???????????????G???????????????C?_?????????????@?G??????????????G@???????????????_???????????????@_????????????????W????????????????K?????????????????X????????????????B_,v|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?B?@??K?C??O?G??w?G??K?C??A?@???w?G??@??_??E?@???F?@???@??_???o?G???F?@????K?C????W?G????W?G????G?C????F_@?????G?W????@o?_????@?@?????Bo@??????O@_?????K?G?????@o@??????B_K??????B@g??????AyG,0,0
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C@?@_??C???G???G???C???@????G????_???@?G??@?????_????G????B?????K?????O?????O@????W?????E??????_?????A?C????C??????C?G????E??????@_??????G???????_??????@???????@????????_???????G???????@????????C????????G????????G?G??????C????????@?????????G?????????_?_??????B?????????B?????????@_?????????W?????????B??????????K??????????W??????????O??????????G?C????????B???????????W??????????@_??????????@???????????@????????????_???????????G?G?????????@????????????C????????????G?G??????????G????????????C????????????@?????????????G?G???????????_????????????@?@???????????@?@???????????@_?????????????W?????????????@_?????????????E??????????????E??????????????E??????????????A???????????????_@?????????????E???????????????C???????????????G???????????????G???????????????C?_?????????????@?G??????????????G@???????????????_???????????????@?G??????????????@o????????????????WG???????????????E?????????????????EG,v|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???O?G??B_?_??A?B???E?@???B??_???o?G???E?@????O?C???@o?G????o?G????[?C????A?@?????o?G????B_?_????A_@?????@o@??????W?_?????E?G??????p@??????BwC???????po???????}G,4,5
