n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????E??????G??????G??????C??????@???????G?G?????_??????@_??????@????????_?_?????G?G?????B????????K????????O????????O?G??????G?C??????E?????????o????????A?????????C?@???????E?????????A??????????_?G???????C??????????G??????????O??????????O??????????G??????????@???????????G???????????_?_????????@???????????@????????????_?_?????????G???????????@_???????????E????????????K????????????K????????????E????????????@_????????????K?????????????W?????????????_?????????????_@????????????W?????????????C??????????????_@????????????A?C????????????C??????????????C??????????????A???????????????_@?????????????C???????????????O?_?????????????_???????????????o???????????????G???????????????@_???????????????K????????????????o????????????????o????????????????W????????????????G????????????????B@????????????????W?????????????????_????????????????@@????????????????@@?????????????????__????????????????GG?????????????????p,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@o?_???G?G???B_@????E?C????G?G????[?G????C?K????B_@?????K?G?????o?_????@_@?????@_@??????w?_?????C?W?????@o@??????B?C??????D?G??????BoG???????WK???????E`????????NW,0,0
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????E??????G??????G??????C??????@???????G?G?????_??????@_??????@????????_?_?????G?G?????B????????K????????O????????O?G??????G?C??????E?????????o????????A?????????C?@???????E?????????A??????????_?G???????C??????????G??????????O??????????O??????????G??????????@???????????G???????????_?_????????@???????????@????????????_?_?????????G???????????@_???????????E????????????K????????????K????????????E????????????@_????????????K?????????????W?????????????_?????????????_@????????????W?????????????C??????????????_@????????????A?C????????????C??????????????C??????????????A???????????????_@?????????????C???????????????O?_?????????????_@??????????????_???????????????O?_?????????????C????????????????W???????????????@_???????????????B????????????????@_????????????????G????????????????A@????????????????W????????????????@_????????????????@@????????????????@??????????????????o_????????????????E??????????????????L,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@o?_???G?G???B_@????E?C????G?G????[?G????C?C????B_@?????K?G?????o?_????@_@?????@_@??????w?_?????C?W?????@w@??????@?K??????F?G??????A?W??????BoC???????KB???????@ig,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G???K???A????O@??@????E????C????A?C???_????C?????O?_??@_????@_?????_?????G?G???@??????E??????G??????G??????C??????@???????G?G????@_??????@???????@????????_???????G???????@_???????C????????G?G??????G?G??????K????????B?????????O????????@??_??????A?????????A?@???????@??_???????o?????????E??????????W??????????_??????????_?G????????O??????????A???????????O??????????@??_????????A???????????A???????????@??_?????????G???????????@????????????C????????????G????????????G????????????E????????????@_????????????K?????????????W?????????????_?????????????_@????????????W?????????????E??????????????o?????????????B??????????????E??????????????E??????????????@???????????????O??????????????A?G?????????????G?_?????????????O???????????????O@??????????????G???????????????A?G??????????????O???????????????@?C??????????????B????????????????B?????????????????O????????????????C@????????????????o????????????????@_????????????????@_?????????????????o?????????????????K?????????????????@G?????????????????L,y|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??[?C??A?@???o?G??B??_??C?@???M?@???B??_???w?G???A?@????[?C????W?G????O?G????W?C????F_@?????G?W????@_?_????B?@?????B?@?????@??_?????w?G?????B_B??????C?S??????]?G??????C?W??????E_C???????[B???????@qg,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_?_?????W???????B????????G????????O?G??????O?G??????W????????E?????????_????????A??_??????C?????????C?@???????A??????????_?????????A??????????G??????????O??????????O??????????C??????????@???????????G?G?????????_??????????@???????????@?@??????????o???????????K???????????@_???????????E????????????K????????????K????????????E????????????@_????????????E?????????????O?????????????_@????????????_?????????????O?_???????????C??????????????_?????????????A?C????????????C??????????????C??????????????A?C?????????????_??????????????C?G?????????????O?_?????????????_???????????????_@??????????????W???????????????E????????????????W???????????????@_???????????????@_????????????????O????????????????GC???????????????A?????????????????OG???????????????@?_???????????????A@????????????????A?????????????????@__????????????????K??????????????????L,y|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????C?C????W?G????[?G????E?C????@_@?????K?G?????o?_????@_@?????@o@??????O@_?????N?G??????OB??????B?C??????F?G??????B?G??????@oC???????LP????????Fw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O?_??@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????O???????_???????_@??????o???????K???????@????????C?C??????G?G??????W????????K????????A?????????O?G??????@?????????A?@???????A?@???????B??????????O?????????A??????????G??????????O??????????G??????????C??????????@?@?????????G???????????_??????????@?@??????????_???????????O???????????C?G?????????@_???????????E????????????K????????????K????????????E?????????????o????????????C?????????????O?_???????????o?????????????o?????????????G?????????????A??????????????O?????????????@??????????????A?G????????????A??????????????@?C?????????????O??????????????A???????????????G?_?????????????W???????????????W???????????????K???????????????B????????????????K????????????????W????????????????_????????????????_G???????????????W????????????????A?????????????????O????????????????@?_???????????????A@????????????????A@????????????????@?_????????????????[?????????????????@a,y|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????C?C????W?G????]?G????A?K????@_@?????K?G?????o?_????@_@?????@o@??????O@_?????M?G??????o@??????A?C??????L?G??????B_W???????oS???????L@????????]W,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O?_??@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????O???????_???????_@??????o???????K???????@????????C?C??????G?G??????W????????K????????A?????????O?G??????@?????????A?@???????A?@???????B??????????O?????????A??????????G??????????O??????????G??????????C??????????@?@?????????G???????????_??????????@?@??????????_???????????O???????????C?G?????????@_???????????E????????????K????????????K????????????E?????????????o????????????C?????????????O?_???????????o?????????????o?????????????G?????????????A??????????????O@????????????@??????????????A??????????????A??????????????@?C?????????????O@?????????????A???????????????G?_?????????????O???????????????O@??????????????W???????????????B????????????????W???????????????@_????????????????_????????????????_G???????????????W????????????????A?????????????????OG???????????????@?_???????????????A@????????????????B??????????????????o?????????????????CG?????????????????L,y|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????C?C????W?G????]?G????A?K????@_@?????K?G?????o?_????@_@?????@o@??????O?_?????N?G??????OB??????BOC??????@_W??????@_G???????wC???????F@????????Tw,0,0
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????E????B?????_????C?????O?_??@_?????_?????O?????C??????o?????A??????C?G????C??????A???????_??????K???????O???????_???????_@??????o???????K???????@????????C?C??????G????????K????????E????????@_????????G?????????_?_??????@?@???????B??????????_?????????G?????????@??????????C??????????K??????????G??????????C?C????????@???????????G???????????_???????????_???????????_???????????O?_?????????K???????????@_???????????E????????????G????????????G?G??????????C????????????@_????????????K?????????????o????????????@_????????????@_?????????????O?????????????C??????????????_@????????????A??????????????C?G????????????E??????????????B???????????????O??????????????A???????????????G???????????????W???????????????W???????????????E????????????????_???????????????C@???????????????W????????????????o????????????????o????????????????W????????????????A?????????????????OG???????????????@?_???????????????B?????????????????@@?????????????????_?????????????????KG?????????????????U,y|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??W?_?E?G??_@??E?C??M?G??C?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????C?C????]?G????C?W????E?C????@_@?????K?G?????o?_????@_@?????@_@??????w?_?????E?G??????o@??????A_C??????B_G??????@oG???????[C???????Bp????????Fw,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O@??@????E????E????B?????_????C?????O?_??@_?????_?????O?????C??????o?????A??????C?G????C??????A???????_??????K???????O???????_???????_@??????o???????K???????@????????C?C??????G????????K????????E????????@_????????G?????????_????????@?@???????B??????????_?????????G?G???????@??????????C??????????K??????????G??????????C?C????????@???????????G???????????_?_????????B???????????@????????????_???????????G?G?????????@_???????????E????????????G????????????G?G??????????C????????????@_????????????K?????????????O?????????????_?????????????_@????????????o?????????????C??????????????_@????????????A??????????????C??????????????E??????????????A???????????????_@?????????????C?G?????????????O?_????????????@_???????????????_???????????????W???????????????B????????????????W???????????????@_???????????????@?????????????????OG???????????????G????????????????A@????????????????o????????????????@?_???????????????A?????????????????B??????????????????o?????????????????D_?????????????????M,y|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??W?_?E?G??_@??E?C??M?G??C?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????E?C????M?G????C?G????E?C????@o@?????E?G?????W?_?????o@??????o@??????[?_?????B?G??????[@???????_C??????BoG???????oW???????[C???????B`????????Mw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????C????A?C??@_????G?????_????@?????B?????@_?????O?????A?@????G??????o??????O??????G??????A?@?????O??????@???????A???????E???????B????????_???????C?@??????O????????_????????o????????O????????C?@???????_?G??????E?????????C?????????C?@???????E?????????@_?????????G??????????_?????????@??G???????@???????????o??????????K??????????@???????????C??_????????G???????????C???????????A????????????_?G?????????C????????????O?C??????????_????????????_?G??????????o????????????E?????????????_????????????A??_??????????C?@???????????C?????????????B??????????????o?????????????E??????????????G??????????????O?G????????????W??????????????C??????????????@???????????????G?G?????????????_?_?????????????o???????????????_???????????????O?_?????????????C????????????????o???????????????@????????????????A?G??????????????A?G??????????????B?????????????????K?????????????????_????????????????B?????????????????E?????????????????A@?????????????????c?????????????????M??????????????????U,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?A?@?B_?_?O?G?F?@??G?C??o?G??o?G??O?C??K?@??@_?G??E??_??K?@???K?@???C??_??B_?G???K?@????w?C????_?G???@o?G????O?K????M?@?????o?G????B??_????F?@?????B?@?????@o?_?????G?G?????B_@??????F?C??????D?G??????B_G???????pC???????N`????????No,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@?C??E????C????A?C??@_????G?????_????@?????B??????_?????G?????@??????K??????G??????G??????C?C????@???????G???????_??????B???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?@??????@_????????A?????????C?@???????K?????????E?????????@??????????G??????????_?C???????@???????????_??????????O??????????C???????????_??????????E???????????C???????????C???????????A??_?????????_???????????C?@??????????O????????????_?G?????????@_????????????W????????????E?????????????o????????????B?????????????E?????????????C?????????????B??????????????o?????????????A??????????????G?C????????????W??????????????G??????????????C??????????????@?@?????????????G?G?????????????_??????????????@?@?????????????@????????????????_?_?????????????W???????????????@_???????????????A????????????????C?G??????????????C?G??????????????E?????????????????W????????????????@_????????????????A?????????????????E?????????????????AB?????????????????a?????????????????K??????????????????b,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??O?G??W?C??E?@???o?G??B??_??E?@???E?@???B??_???_?G???M?@????O?K???@o?G????_?W????w?C????E?@?????o?G????B_?_????B?@?????B?@?????@_?_?????W?G?????B?@??????I_C??????B_G??????@_G???????{C???????Bb????????Ng,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@?C??E????C????A?C??@_????G?????_????@?????B??????_?????G?????@??????K??????G??????G??????C?C????@???????G???????_??????B???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?@??????@_????????A?????????C?@???????K?????????E?????????@??????????G??????????_?C???????@???????????_??????????O?C????????C???????????_??????????E???????????C???????????C???????????A??_?????????_???????????C?@??????????O????????????_?G?????????@_????????????W????????????E?????????????W????????????@_????????????A?????????????B?????????????@_?????????????G?????????????@?@????????????E??????????????C??????????????C??????????????A?C?????????????_??????????????C?G?????????????O???????????????_??????????????@_???????????????W???????????????A????????????????O@??????????????@?C??????????????E????????????????B?????????????????o????????????????K????????????????@?????????????????E?????????????????CB????????????????AC????????????????@??????????????????WG????????????????@E,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??O?G??W?C??E?@???o?G??B??_??E?@???E?@???B??_???_?G???M?@????O?K???@o?G????_?W????w?C????E?@?????o?G????B_?_????B?@?????B_@??????o?_?????K?G?????@S@???????wC???????oG???????wG???????MC???????@f????????NG,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@?C??E????C????A?C??@_????G?????_????@?????B??????_?????G?????@??????K??????G??????G??????C?C????@???????G???????_??????B???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?@??????@_????????A?????????C?@???????K?????????E?????????@??????????G??????????_?C???????@???????????_??????????O?C????????C???????????_??????????E???????????C???????????C???????????A??_?????????_???????????C?@??????????O????????????_???????????@_????????????W????????????E?????????????W????????????@_????????????A?????????????B?????????????@_?????????????G?????????????@?@????????????E??????????????K??????????????G??????????????C??????????????@?@?????????????G?G?????????????_?_????????????@???????????????@???????????????@_???????????????G???????????????@?@??????????????C????????????????G?G??????????????G?G??????????????C????????????????B?????????????????B?G???????????????KA????????????????O?????????????????W@????????????????E??????????????????W??????????????????J,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??O?G??W?C??E?@???o?G??B??_??E?@???E?@???B??_???_?G???M?@????O?K???@o?G????_?G????w?C????E?@?????_?G????E??_????M?@?????E?@?????B_?_?????W?G?????B?@??????I?C??????M?G??????F_G???????_{???????Wp???????BwG,4,5
112,~?@osP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C?_?@????G????_C??B????A????@?????O????A?????G?????O?????W?????G?????A?G????O?????@?C????A??????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G?G?????@????????C?C??????K????????G????????C????????@?????????G?????????_????????@?????????@??????????_?????????C??????????_@????????A??????????C?G????????C?G????????E??????????@_??????????K???????????_??????????@?@?????????B???????????@_???????????W???????????B????????????C????????????G?G??????????C????????????A?????????????_????????????C?????????????O?_???????????_?????????????_@????????????O?????????????C??????????????_@????????????A?C????????????E??????????????E??????????????B???????????????o??????????????A???????????????G?_?????????????W???????????????W???????????????A????????????????_G??????????????C????????????????O????????????????_G???????????????_G???????????????O????????????????C@????????????????o????????????????@_????????????????B??????????????????o?????????????????K?????????????????@G?????????????????L,y|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?W@?B?G?K?_?O@??w@??G?_?E?G??o@??B?C??C?G??K?G??E?C??@_@???M?G???W?_???_@???@o@????W?_???E?G????o@????B?C????C?G????K?G????E?C????@_@?????M?G?????W@_?????_@?????@o@??????W?_?????E?G??????w@??????@?C??????F?G??????BWG???????G[???????F@????????]W,4,4
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G???K???A????O@??@????A????A?G??B?????_????C?G???O????@_????@_?????_?????G?????@??????E??????G??????G?G????C??????@???????G???????o??????@???????@?@??????_???????G???????B????????K????????O????????O?G??????G?C??????B?????????W????????@_????????A?????????A?@???????@??????????W?????????B??????????G??????????O??????????O??????????G??????????@???????????G?G?????????_??????????@???????????@????????????o???????????G???????????@?@??????????C????????????G?G??????????W????????????K????????????B?????????????W?????????????o????????????@_????????????@_?????????????_?????????????G?G???????????@??????????????E??????????????C??????????????C??????????????A???????????????_??????????????E???????????????G???????????????O???????????????O???????????????K???????????????B????????????????G@??????????????@_???????????????B????????????????B????????????????@o????????????????K????????????????@_????????????????E?????????????????A@????????????????A@????????????????@??????????????????SG?????????????????e,y|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@_@??o?_?K?G?@_@??C?C??[?G??K?G??E?C??@_@???G?G??@_?_??B?@???B?@???@o?_???K?G???@_@????E?C????G?G????[?G????E?C????@_@?????K?G?????o?_????@_@?????@_@??????{?_?????B?W??????W@??????@?C??????F?G??????B_W???????oS???????KX???????@kG,4,4
